date,party,votes
2018-05-07,PSOE,21.436602056337616
2018-05-07,PP,21.34926527329959
2018-05-07,UP,17.93943018730799
2018-05-07,ERC,2.996403354999251
2018-05-07,PDC,1.6325881638039712
2018-05-07,VOX,1.6279381001057676
2018-05-07,PAC,1.6122230551515364
2018-05-07,PNV,1.220578205816305
2018-05-07,BIL,0.8272158511760079
2018-05-07,CC,0.3396931811926967
2018-05-07,COM,0
2018-05-07,MAR,0
2018-05-05,Cs,27.090262694150717
2018-05-05,PSOE,21.42133520646917
2018-05-05,PP,21.388432047553803
2018-05-05,UP,17.946282369570145
2018-05-05,ERC,2.994305855889723
2018-05-05,PDC,1.6376321448536397
2018-05-05,VOX,1.6273770015401514
2018-05-05,PAC,1.6110073746654614
2018-05-05,PNV,1.2210088557737764
2018-05-05,BIL,0.8246384597502617
2018-05-05,CC,0.33888218044059865
2018-05-05,COM,0
2018-05-05,MAR,0
2018-05-03,Cs,27.029395627391768
2018-05-03,PP,21.472760878927655
2018-05-03,PSOE,21.392818180551824
2018-05-03,UP,17.948288310792158
2018-05-03,ERC,2.99770645096438
2018-05-03,PDC,1.6419034599393505
2018-05-03,VOX,1.6272225146901687
2018-05-03,PAC,1.606030454983922
2018-05-03,PNV,1.2213432474975878
2018-05-03,BIL,0.8224377451657946
2018-05-03,CC,0.3376643229325928
2018-05-03,COM,0
2018-05-03,MAR,0
2018-05-01,Cs,27.01077770942468
2018-05-01,PP,21.51457677435683
2018-05-01,PSOE,21.375788328189408
2018-05-01,UP,17.957477665222612
2018-05-01,ERC,3.001171573144856
2018-05-01,PDC,1.646255824251585
2018-05-01,VOX,1.627045471851177
2018-05-01,PAC,1.6005050964419951
2018-05-01,PNV,1.2216968504364558
2018-05-01,BIL,0.8200511165348637
2018-05-01,CC,0.3363656689332539
2018-05-01,COM,0
2018-05-01,MAR,0
2018-04-29,Cs,26.972680609876864
2018-04-29,PP,21.615495867242423
2018-04-29,PSOE,21.363894928161532
2018-04-29,UP,17.976780700005428
2018-04-29,ERC,3.0037402948271987
2018-04-29,PDC,1.6484248512457196
2018-04-29,VOX,1.6268426576317174
2018-04-29,PAC,1.5943977992511758
2018-04-29,PNV,1.2206744419842337
2018-04-29,BIL,0.8172488185666036
2018-04-29,CC,0.3344065740087338
2018-04-29,COM,0
2018-04-29,MAR,0
2018-04-27,Cs,26.925927683811334
2018-04-27,PP,21.765895779889757
2018-04-27,PSOE,21.188676331857373
2018-04-27,UP,17.954762448828234
2018-04-27,ERC,2.984134864560284
2018-04-27,PDC,1.6780002922655801
2018-04-27,VOX,1.6266104228058222
2018-04-27,PAC,1.5876800220897054
2018-04-27,PNV,1.2182547472716678
2018-04-27,BIL,0.8142680999581564
2018-04-27,CC,0.3322396071824934
2018-04-27,COM,0
2018-04-27,MAR,0
2018-04-25,Cs,26.86762736636636
2018-04-25,PP,21.862208385550712
2018-04-25,PSOE,21.190038839192365
2018-04-25,UP,17.938291801002485
2018-04-25,ERC,2.9634442279571784
2018-04-25,PDC,1.6803667383969656
2018-04-25,VOX,1.6263446335065652
2018-04-25,PAC,1.5803301542750285
2018-04-25,PNV,1.2173395865345022
2018-04-25,BIL,0.8104145990186775
2018-04-25,CC,0.3298472219318348
2018-04-25,COM,0
2018-04-25,MAR,0
2018-04-23,Cs,27.071389629987948
2018-04-23,PP,21.891825021337297
2018-04-23,PSOE,20.914246168470786
2018-04-23,UP,18.067358526679104
2018-04-23,ERC,2.965038463529173
2018-04-23,VOX,1.88886913453619
2018-04-23,PDC,1.6823161979841814
2018-04-23,PAC,1.6083211292860933
2018-04-23,PNV,1.2530051405135627
2018-04-23,BIL,0.7820860146621531
2018-04-23,CC,0.3273247582097797
2018-04-23,COM,0
2018-04-23,MAR,0
2018-04-21,Cs,26.928046617717836
2018-04-21,PP,22.244850314151083
2018-04-21,PSOE,20.88405563124947
2018-04-21,UP,17.67179460602997
2018-04-21,ERC,3.050678119256357
2018-04-21,PDC,1.683040694703777
2018-04-21,PAC,1.5975721333860864
2018-04-21,VOX,1.5115347472737983
2018-04-21,PNV,1.2051976000898517
2018-04-21,BIL,0.7597258880254771
2018-04-21,CC,0.3492712725481347
2018-04-21,COM,0
2018-04-21,MAR,0
2018-04-19,Cs,26.95457686584582
2018-04-19,PP,22.269382531701083
2018-04-19,PSOE,20.867823912110634
2018-04-19,UP,17.641564471465294
2018-04-19,ERC,3.0584071567886517
2018-04-19,PDC,1.6817854739341682
2018-04-19,PAC,1.585051368537272
2018-04-19,VOX,1.5100766566987718
2018-04-19,PNV,1.2051899647959958
2018-04-19,BIL,0.7607473833122571
2018-04-19,CC,0.3492456577696873
2018-04-19,COM,0
2018-04-19,MAR,0
2018-04-17,Cs,26.94241721773188
2018-04-17,PP,22.289831464725296
2018-04-17,PSOE,20.869896560600502
2018-04-17,UP,17.62634350836349
2018-04-17,ERC,3.0648435703884043
2018-04-17,PDC,1.6805884372260418
2018-04-17,PAC,1.570453161414258
2018-04-17,VOX,1.5087987065040114
2018-04-17,PNV,1.2053068260869395
2018-04-17,BIL,0.7619056188180235
2018-04-17,CC,0.3491291204250679
2018-04-17,COM,0
2018-04-17,MAR,0
2018-04-15,Cs,26.93125858877132
2018-04-15,PP,22.3080318018837
2018-04-15,PSOE,20.871667257496682
2018-04-15,UP,17.613134657385164
2018-04-15,ERC,3.070954771018009
2018-04-15,PDC,1.6795944693662195
2018-04-15,PAC,1.556697018867248
2018-04-15,VOX,1.5076796375056218
2018-04-15,PNV,1.205302330691005
2018-04-15,BIL,0.7627437002421472
2018-04-15,CC,0.34910956307410107
2018-04-15,COM,0
2018-04-15,MAR,0
2018-04-13,Cs,26.885539318481886
2018-04-13,PP,22.354335160260987
2018-04-13,PSOE,20.881865905966258
2018-04-13,UP,17.590126719897384
2018-04-13,ERC,3.079008337820258
2018-04-13,PDC,1.667466600473862
2018-04-13,PAC,1.542517322271637
2018-04-13,VOX,1.5067004601922056
2018-04-13,PNV,1.2052975159512722
2018-04-13,BIL,0.7635039475057
2018-04-13,CC,0.34908182599078275
2018-04-13,COM,0
2018-04-13,MAR,0
2018-04-11,Cs,26.785306740877196
2018-04-11,PP,22.489832508357484
2018-04-11,PSOE,20.900727365167114
2018-04-11,UP,17.49791977755446
2018-04-11,ERC,3.123683517594364
2018-04-11,PDC,1.648263991876189
2018-04-11,VOX,1.5058442711641866
2018-04-11,PAC,1.3786393181674226
2018-04-11,PNV,1.2056617772089246
2018-04-11,BIL,0.7700985075369877
2018-04-11,CC,0.34906695244682745
2018-04-11,COM,0
2018-04-11,MAR,0
2018-04-09,Cs,26.831961905427352
2018-04-09,PP,22.45084583687307
2018-04-09,PSOE,20.908599058851163
2018-04-09,UP,17.47800456347986
2018-04-09,ERC,3.1221478001059584
2018-04-09,PDC,1.643239575897379
2018-04-09,PAC,1.533011470773684
2018-04-09,VOX,1.5050960689333817
2018-04-09,PNV,1.1996242349208386
2018-04-09,BIL,0.7722393840612289
2018-04-09,CC,0.34975581544340373
2018-04-09,COM,0
2018-04-09,MAR,0
2018-04-07,Cs,26.843652724343706
2018-04-07,PP,22.41692290204774
2018-04-07,PSOE,20.87760460761551
2018-04-07,UP,17.4830919451432
2018-04-07,ERC,3.1286732716279673
2018-04-07,PDC,1.6378022932633614
2018-04-07,PAC,1.5342116753332544
2018-04-07,VOX,1.5044425743091625
2018-04-07,PNV,1.2014176662652276
2018-04-07,BIL,0.7714747201847304
2018-04-07,CC,0.3510676836145657
2018-04-07,COM,0
2018-04-07,MAR,0
2018-04-05,Cs,26.847042417609025
2018-04-05,PP,22.417336575201144
2018-04-05,PSOE,20.85095634121379
2018-04-05,UP,17.470467031699258
2018-04-05,ERC,3.1357305322852445
2018-04-05,PDC,1.6323371047528394
2018-04-05,PAC,1.5452543701573611
2018-04-05,VOX,1.5
2018-04-05,PNV,1.201717951016615
2018-04-05,BIL,0.7725167168865992
2018-04-05,CC,0.35292421549939273
2018-04-05,COM,0
2018-04-05,MAR,0
2018-04-03,Cs,26.82303011287868
2018-04-03,PP,22.462932961297494
2018-04-03,PSOE,20.84199108341412
2018-04-03,UP,17.437679611583267
2018-04-03,ERC,3.145744768315462
2018-04-03,PDC,1.6272858175129348
2018-04-03,PAC,1.5562849877254863
2018-04-03,VOX,1.5
2018-04-03,PNV,1.2014031599742863
2018-04-03,BIL,0.7748048970563528
2018-04-03,CC,0.35632551859764144
2018-04-03,COM,0
2018-04-03,MAR,0
2018-04-01,Cs,26.812594872194218
2018-04-01,PP,22.49742095095331
2018-04-01,PSOE,20.816386669469072
2018-04-01,UP,17.408756693525593
2018-04-01,ERC,3.1574260261351057
2018-04-01,PDC,1.6233208798957495
2018-04-01,PAC,1.5789049586924317
2018-04-01,VOX,1.5
2018-04-01,PNV,1.2011160164503007
2018-04-01,BIL,0.7755369186783905
2018-04-01,CC,0.36046915046588135
2018-04-01,COM,0
2018-04-01,MAR,0
2018-03-30,Cs,26.801905121869627
2018-03-30,PP,22.532652126567505
2018-03-30,PSOE,20.790297906768828
2018-03-30,UP,17.379239579091674
2018-03-30,ERC,3.168834286196632
2018-03-30,PDC,1.6194486051661812
2018-03-30,PAC,1.6021119072905237
2018-03-30,VOX,1.5
2018-03-30,PNV,1.200842574119706
2018-03-30,BIL,0.7762571626397504
2018-03-30,CC,0.3646055971655241
2018-03-30,COM,0
2018-03-30,MAR,0
2018-03-28,Cs,26.777832732833243
2018-03-28,PP,22.583170679898
2018-03-28,PSOE,20.777509053534615
2018-03-28,UP,17.335618450344256
2018-03-28,ERC,3.1798735938580296
2018-03-28,PAC,1.6256981298031374
2018-03-28,PDC,1.6157015629477696
2018-03-28,VOX,1.5
2018-03-28,PNV,1.200584312018078
2018-03-28,BIL,0.7769591831124756
2018-03-28,CC,0.3686954017264467
2018-03-28,COM,0
2018-03-28,MAR,0
2018-03-26,Cs,26.756738340779957
2018-03-26,PP,22.632855306184222
2018-03-26,PSOE,20.761376615742385
2018-03-26,UP,17.303621569185996
2018-03-26,ERC,3.190460910635068
2018-03-26,PAC,1.6494417339042813
2018-03-26,PDC,1.6121079387676969
2018-03-26,VOX,1.5
2018-03-26,PNV,1.200342275248377
2018-03-26,BIL,0.7776371949306966
2018-03-26,CC,0.37270087042593103
2018-03-26,COM,0
2018-03-26,MAR,0
2018-03-24,Cs,26.729000853784992
2018-03-24,PP,22.683882272758083
2018-03-24,PSOE,20.76994028047997
2018-03-24,UP,17.271397014729697
2018-03-24,ERC,3.187551839203393
2018-03-24,PAC,1.6728335336685651
2018-03-24,PDC,1.6146932668825695
2018-03-24,VOX,1.5
2018-03-24,PNV,1.2017230061847786
2018-03-24,BIL,0.7755231016716878
2018-03-24,CC,0.37332074300483575
2018-03-24,COM,0
2018-03-24,MAR,0
2018-03-22,Cs,26.694707282541813
2018-03-22,PP,22.73747179577259
2018-03-22,PSOE,20.8033109248975
2018-03-22,UP,17.23790020113207
2018-03-22,ERC,3.1709644689127825
2018-03-22,PAC,1.6961785641097584
2018-03-22,PDC,1.6236832705248776
2018-03-22,VOX,1.5
2018-03-22,PNV,1.2047949683359627
2018-03-22,BIL,0.7704667216922997
2018-03-22,CC,0.3705336710381982
2018-03-22,COM,0
2018-03-22,MAR,0
2018-03-20,Cs,26.577430415132685
2018-03-20,PP,23.097842902878917
2018-03-20,PSOE,20.959162969220902
2018-03-20,UP,17.141741667061208
2018-03-20,ERC,3.1468945713195904
2018-03-20,PAC,1.7190128893185024
2018-03-20,PDC,1.6379035810396145
2018-03-20,VOX,1.5
2018-03-20,PNV,1.2134632642027137
2018-03-20,BIL,0.7655373050772587
2018-03-20,CC,0.3669473259014929
2018-03-20,COM,0
2018-03-20,MAR,0
2018-03-18,Cs,26.547389671021367
2018-03-18,PP,23.128103010637943
2018-03-18,PSOE,21.013613625471603
2018-03-18,UP,16.997312189745777
2018-03-18,ERC,3.104598792151497
2018-03-18,PAC,1.6821376586043308
2018-03-18,PDC,1.6517490506285553
2018-03-18,VOX,1.5
2018-03-18,PNV,1.223443208367071
2018-03-18,BIL,0.762584642126923
2018-03-18,CC,0.3619810191714672
2018-03-18,COM,0
2018-03-18,MAR,0
2018-03-16,Cs,26.539370336860365
2018-03-16,PP,23.156989921520836
2018-03-16,PSOE,21.057330056104004
2018-03-16,UP,16.964665270029762
2018-03-16,ERC,3.0812089592152363
2018-03-16,PAC,1.6826605420350758
2018-03-16,PDC,1.6592936096900865
2018-03-16,VOX,1.5
2018-03-16,PNV,1.2265009569302185
2018-03-16,BIL,0.7597464342898235
2018-03-16,CC,0.3571129826915704
2018-03-16,COM,0
2018-03-16,MAR,0
2018-03-14,Cs,26.565657631482374
2018-03-14,PP,23.16046816017088
2018-03-14,PSOE,21.09837294862732
2018-03-14,UP,16.943484300643295
2018-03-14,ERC,3.062933833092465
2018-03-14,PAC,1.6831167864329328
2018-03-14,PDC,1.6613938838065812
2018-03-14,VOX,1.5
2018-03-14,PNV,1.2297102327368998
2018-03-14,BIL,0.7570417847903773
2018-03-14,CC,0.3523855505717162
2018-03-14,COM,0
2018-03-14,MAR,0
2018-03-12,Cs,26.61887452657177
2018-03-12,PP,23.13344054644812
2018-03-12,PSOE,21.128890479104708
2018-03-12,UP,16.934767306426235
2018-03-12,ERC,3.051782427502624
2018-03-12,PAC,1.6835147536152308
2018-03-12,PDC,1.6589886541333458
2018-03-12,VOX,1.5
2018-03-12,PNV,1.2304042624270641
2018-03-12,BIL,0.7578340616759357
2018-03-12,CC,0.3491186033527975
2018-03-12,COM,0
2018-03-12,MAR,0
2018-03-10,Cs,26.666224358267083
2018-03-10,PP,23.099363543166127
2018-03-10,PSOE,21.150208402620926
2018-03-10,UP,16.928296311071446
2018-03-10,ERC,3.0425155273208917
2018-03-10,PAC,1.6838617878202362
2018-03-10,PDC,1.657397873981155
2018-03-10,VOX,1.5
2018-03-10,PNV,1.2283065687118102
2018-03-10,BIL,0.7620747406563381
2018-03-10,CC,0.3470973823441832
2018-03-10,COM,0
2018-03-10,MAR,0
2018-03-08,Cs,26.714235390792517
2018-03-08,PP,23.112540037694956
2018-03-08,PSOE,21.198355172436788
2018-03-08,UP,16.92172905846211
2018-03-08,ERC,3.032790987770625
2018-03-08,PAC,1.6841643318371087
2018-03-08,PDC,1.6557285342664296
2018-03-08,VOX,1.5
2018-03-08,PNV,1.2261188767419289
2018-03-08,BIL,0.7663643080436722
2018-03-08,CC,0.3449711044420316
2018-03-08,COM,0
2018-03-08,MAR,0
2018-03-06,Cs,26.68738600709018
2018-03-06,PP,23.10543610516423
2018-03-06,PSOE,21.2362509971032
2018-03-06,UP,16.89438277212508
2018-03-06,ERC,3.0224002773271015
2018-03-06,PAC,1.6838155212233694
2018-03-06,PDC,1.6541013490163616
2018-03-06,VOX,1.5
2018-03-06,PNV,1.2239914604512683
2018-03-06,BIL,0.7706842305692453
2018-03-06,CC,0.3427436472067752
2018-03-06,COM,0
2018-03-06,MAR,0
2018-03-04,Cs,26.70647431350539
2018-03-04,PP,23.101916088959022
2018-03-04,PSOE,21.25680204780509
2018-03-04,UP,16.885596255345188
2018-03-04,ERC,3.015360055279944
2018-03-04,PAC,1.6968323308208035
2018-03-04,PDC,1.6527310631519732
2018-03-04,VOX,1.5
2018-03-04,PNV,1.2209927922909403
2018-03-04,BIL,0.7735898890326754
2018-03-04,CC,0.34104221947699304
2018-03-04,COM,0
2018-03-04,MAR,0
2018-03-02,Cs,26.66755084219648
2018-03-02,PP,23.145334679350007
2018-03-02,PSOE,21.303557760961088
2018-03-02,UP,16.873387080838103
2018-03-02,ERC,3.011533919755556
2018-03-02,PAC,1.7221330519275684
2018-03-02,PDC,1.651746274792695
2018-03-02,VOX,1.5
2018-03-02,PNV,1.2171569435615233
2018-03-02,BIL,0.7751233332069283
2018-03-02,CC,0.3398566606745041
2018-03-02,COM,0
2018-03-02,MAR,0
2018-02-28,Cs,26.603612786975543
2018-02-28,PP,23.221714432051076
2018-02-28,PSOE,21.35698591498619
2018-02-28,UP,16.82823183329556
2018-02-28,ERC,3.009835345364286
2018-02-28,PAC,1.7463480979081143
2018-02-28,PDC,1.6334096083310647
2018-02-28,VOX,1.5
2018-02-28,PNV,1.2132821957351911
2018-02-28,BIL,0.7764195392599622
2018-02-28,CC,0.3392018840577696
2018-02-28,COM,0
2018-02-28,MAR,0
2018-02-26,Cs,26.448574508533188
2018-02-26,PP,23.180063581522564
2018-02-26,PSOE,21.439718465440592
2018-02-26,UP,16.881477900284537
2018-02-26,ERC,3.0093381890236355
2018-02-26,PAC,1.7693285406028372
2018-02-26,PDC,1.6358410077627563
2018-02-26,VOX,1.5
2018-02-26,PNV,1.2092941388794611
2018-02-26,BIL,0.777497822388595
2018-02-26,CC,0.3391434382384965
2018-02-26,COM,0
2018-02-26,MAR,0
2018-02-24,Cs,26.409001501803115
2018-02-24,PP,23.1790913317109
2018-02-24,PSOE,21.438616306056748
2018-02-24,UP,16.87823433298484
2018-02-24,ERC,3.009093583064445
2018-02-24,PAC,1.780063693882041
2018-02-24,PDC,1.6373804078394874
2018-02-24,VOX,1.5
2018-02-24,PNV,1.207319290571335
2018-02-24,BIL,0.7780644832271355
2018-02-24,CC,0.3391450648580597
2018-02-24,COM,0
2018-02-24,MAR,0
2018-02-22,Cs,26.179070754512072
2018-02-22,PP,23.441277270274263
2018-02-22,PSOE,21.61313819692798
2018-02-22,UP,16.697239209723087
2018-02-22,ERC,3.008751735820521
2018-02-22,PAC,1.7794965767909077
2018-02-22,PDC,1.6694398442222116
2018-02-22,VOX,1.5
2018-02-22,PNV,1.1767239413723583
2018-02-22,BIL,0.8242545892447095
2018-02-22,CC,0.33857728711533575
2018-02-22,COM,0
2018-02-22,MAR,0
2018-02-20,Cs,25.767622368613473
2018-02-20,PP,23.655628743550803
2018-02-20,PSOE,21.706833202555828
2018-02-20,UP,16.677548711834113
2018-02-20,ERC,3.0310583412279404
2018-02-20,PAC,1.7735954996720598
2018-02-20,PDC,1.6845784846698149
2018-02-20,VOX,1.5
2018-02-20,PNV,1.174225851166757
2018-02-20,BIL,0.8240651727840959
2018-02-20,CC,0.33636244034368173
2018-02-20,COM,0
2018-02-20,MAR,0
2018-02-18,Cs,25.479004131396294
2018-02-18,PP,24.032155288565285
2018-02-18,PSOE,21.878485314437583
2018-02-18,UP,16.601977687098024
2018-02-18,ERC,3.024917591925901
2018-02-18,PAC,1.7512332676114353
2018-02-18,PDC,1.688199870418758
2018-02-18,VOX,1.5
2018-02-18,PNV,1.176929939668046
2018-02-18,BIL,0.824491185094701
2018-02-18,CC,0.33341234688782495
2018-02-18,COM,0
2018-02-18,MAR,0
2018-02-16,Cs,25.42031802355798
2018-02-16,PP,24.075634215356988
2018-02-16,PSOE,21.903769249087844
2018-02-16,UP,16.59024035061374
2018-02-16,ERC,3.0184351866462413
2018-02-16,PAC,1.727208021833394
2018-02-16,PDC,1.6919367274898722
2018-02-16,VOX,1.5
2018-02-16,PNV,1.1797475869745644
2018-02-16,BIL,0.8249528998465103
2018-02-16,CC,0.3305475404033827
2018-02-16,COM,0
2018-02-16,MAR,0
2018-02-14,Cs,25.365435687244673
2018-02-14,PP,24.116376439939668
2018-02-14,PSOE,21.927427197006107
2018-02-14,UP,16.57916904319757
2018-02-14,ERC,3.011834568518857
2018-02-14,PAC,1.7022597641808421
2018-02-14,PDC,1.6957839492286582
2018-02-14,VOX,1.5
2018-02-14,PNV,1.182646393255882
2018-02-14,BIL,0.8254062642068437
2018-02-14,CC,0.32781452839372377
2018-02-14,COM,0
2018-02-14,MAR,0
2018-02-12,Cs,25.331261641324563
2018-02-12,PP,24.134605903473005
2018-02-12,PSOE,21.939886592110565
2018-02-12,UP,16.569556890379058
2018-02-12,ERC,3.0050990268554956
2018-02-12,PDC,1.6997098122023504
2018-02-12,PAC,1.6763590743237626
2018-02-12,VOX,1.5
2018-02-12,PNV,1.1856044541685142
2018-02-12,BIL,0.8258596489951605
2018-02-12,CC,0.32522178362938137
2018-02-12,COM,0
2018-02-12,MAR,0
2018-02-10,Cs,25.367245035072617
2018-02-10,PP,24.14747706744838
2018-02-10,PSOE,21.968062029266143
2018-02-10,UP,16.555767742624944
2018-02-10,ERC,2.99752105572767
2018-02-10,PDC,1.7038826801180065
2018-02-10,PAC,1.6497127782540737
2018-02-10,VOX,1.5
2018-02-10,PNV,1.1881737450399636
2018-02-10,BIL,0.8266419259441212
2018-02-10,CC,0.32274509759816006
2018-02-10,COM,0
2018-02-10,MAR,0
2018-02-08,Cs,25.28528379031546
2018-02-08,PP,24.275936245296844
2018-02-08,PSOE,22.183039843777102
2018-02-08,UP,16.488740513840646
2018-02-08,ERC,2.8827183562512553
2018-02-08,PDC,1.7593338223261945
2018-02-08,PAC,1.6225544070496873
2018-02-08,PNV,1.1979805077987522
2018-02-08,BIL,0.820648098973242
2018-02-08,CC,0.3
2018-02-08,COM,0
2018-02-08,MAR,0
2018-02-08,VOX,0
2018-02-06,Cs,25.356569698415612
2018-02-06,PP,24.213655600203165
2018-02-06,PSOE,22.168018919267688
2018-02-06,UP,16.47173848866075
2018-02-06,ERC,2.938733608203673
2018-02-06,PDC,1.7750486428296604
2018-02-06,VOX,1.7
2018-02-06,PAC,1.6225186626058046
2018-02-06,PNV,1.190158390698647
2018-02-06,BIL,0.8090858970661546
2018-02-06,CC,0.3214804078120768
2018-02-06,COM,0
2018-02-06,MAR,0
2018-02-04,Cs,25.39296758831069
2018-02-04,PP,24.221039691673912
2018-02-04,PSOE,22.2007704136613
2018-02-04,UP,16.454158593252366
2018-02-04,ERC,2.942640102111225
2018-02-04,PDC,1.7765256492122765
2018-02-04,VOX,1.7
2018-02-04,PAC,1.6224775998328
2018-02-04,PNV,1.1897572021663376
2018-02-04,BIL,0.8071815934613865
2018-02-04,CC,0.3224595280644584
2018-02-04,COM,0
2018-02-04,MAR,0
2018-02-02,Cs,25.316345028516515
2018-02-02,PP,24.258953183923143
2018-02-02,PSOE,22.226323737615783
2018-02-02,UP,16.448644294633187
2018-02-02,ERC,2.9504410522385665
2018-02-02,PDC,1.7844260856916612
2018-02-02,VOX,1.7
2018-02-02,PAC,1.622269592886743
2018-02-02,PNV,1.188627743481298
2018-02-02,BIL,0.8056141643126484
2018-02-02,CC,0.3249550544522028
2018-02-02,COM,0
2018-02-02,MAR,0
2018-01-31,Cs,25.25774601926291
2018-01-31,PP,24.289163708922104
2018-01-31,PSOE,22.24274236703468
2018-01-31,UP,16.46056533100993
2018-01-31,ERC,2.9589388868678665
2018-01-31,PDC,1.7926917937569287
2018-01-31,VOX,1.7
2018-01-31,PAC,1.6218587750996558
2018-01-31,PNV,1.1875977480804105
2018-01-31,BIL,0.8039274759573428
2018-01-31,CC,0.32762202373068255
2018-01-31,COM,0
2018-01-31,MAR,0
2018-01-29,Cs,25.195647088051086
2018-01-29,PP,24.321619010068883
2018-01-29,PSOE,22.26307901571626
2018-01-29,UP,16.474185028178454
2018-01-29,ERC,2.968703794290616
2018-01-29,PDC,1.8007235973775517
2018-01-29,VOX,1.7
2018-01-29,PAC,1.6213877327053854
2018-01-29,PNV,1.1858966009781153
2018-01-29,BIL,0.802110774250393
2018-01-29,CC,0.3304546870164885
2018-01-29,COM,0
2018-01-29,MAR,0
2018-01-27,Cs,24.99860314457128
2018-01-27,PP,24.444180084241456
2018-01-27,PSOE,22.28144900701703
2018-01-27,UP,16.496339317360217
2018-01-27,ERC,2.9908835104756157
2018-01-27,PDC,1.7941504594755497
2018-01-27,VOX,1.7
2018-01-27,PAC,1.6208478037088592
2018-01-27,PNV,1.1772615869258038
2018-01-27,BIL,0.8002419821794632
2018-01-27,CC,0.333159454846939
2018-01-27,COM,0
2018-01-27,MAR,0
2018-01-25,Cs,24.89730005588191
2018-01-25,PP,24.507657212944082
2018-01-25,PSOE,22.309861983040527
2018-01-25,UP,16.50910998607919
2018-01-25,ERC,3.0001878616573183
2018-01-25,PDC,1.799693160400634
2018-01-25,VOX,1.7
2018-01-25,PAC,1.620229132937819
2018-01-25,PNV,1.1754710670328092
2018-01-25,BIL,0.7982099336359053
2018-01-25,CC,0.3358134172555302
2018-01-25,COM,0
2018-01-25,MAR,0
2018-01-23,PP,24.73128279198483
2018-01-23,Cs,24.650600662654746
2018-01-23,PSOE,22.53274136397778
2018-01-23,UP,16.289959026640727
2018-01-23,ERC,3.0096570387152854
2018-01-23,PDC,1.8053340498526782
2018-01-23,VOX,1.7
2018-01-23,PAC,1.6195205243291255
2018-01-23,PNV,1.173625335137433
2018-01-23,BIL,0.7961152253757671
2018-01-23,CC,0.3384948794017795
2018-01-23,COM,0
2018-01-23,MAR,0
2018-01-21,PP,24.663142815126243
2018-01-21,Cs,24.655213221473495
2018-01-21,PSOE,22.596566999124025
2018-01-21,UP,16.286092087540172
2018-01-21,ERC,2.993733601858093
2018-01-21,PDC,1.846990050186955
2018-01-21,VOX,1.7
2018-01-21,PAC,1.612206380768685
2018-01-21,PNV,1.1894504683509213
2018-01-21,BIL,0.7660421609483623
2018-01-21,CC,0.33992000737869077
2018-01-21,COM,0
2018-01-21,MAR,0
2018-01-19,PP,24.635176304435642
2018-01-19,Cs,24.036128262799718
2018-01-19,PSOE,22.892063956407522
2018-01-19,UP,16.378635699185363
2018-01-19,ERC,2.9939761453890337
2018-01-19,PDC,1.8496707692784427
2018-01-19,VOX,1.7
